Year,Annee,ISO,Jurisdiction,Juridiction,Management,Amenagement,Harvesting-method,Methode-de-recolte,Tenure-En,Tenure-Fr,Area,Superficie
2012,2012,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,0,0
2012,2012,MB,Manitoba,Manitoba,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2012,2012,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,8984,8984
2012,2012,MB,Manitoba,Manitoba,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,0,0
2012,2012,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Other,Autre,Provincial land,Terres provinciales,0,0
2012,2012,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,0,0
2012,2012,MB,Manitoba,Manitoba,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,0,0
2012,2012,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,0,0
2012,2012,MB,Manitoba,Manitoba,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,166,166
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Private land,Terres privees,14770,14770
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,1476,1476
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Other,Autre,Private land,Terres privees,0,0
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,0,0
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,1101,1101
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,1042,1042
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,34401,34401
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,315,315
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Other,Autre,Provincial land,Terres provinciales,0,0
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,299,299
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,2625,2625
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,1577,1577
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,0,0
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,12,12
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,58,58
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Private land,Terres privees,1425,1425
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,0,0
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Other,Autre,Private land,Terres privees,0,0
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,0,0
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,0,0
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,0,0
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,4512,4512
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,0,0
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Other,Autre,Provincial land,Terres provinciales,0,0
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,0,0
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,0,0
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,0,0
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,0,0
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Private land,Terres privees,21053,21053
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,411,411
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Other,Autre,Private land,Terres privees,0,0
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,180,180
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,2684,2684
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,404,404
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,3276,3276
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,556,556
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Other,Autre,Provincial land,Terres provinciales,0,0
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,177,177
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,459,459
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,1660,1660
2012,2012,NS,Nova Scotia,Nouvelle-ecosse,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,0,0
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Private land,Terres privees,0,0
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,0,0
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Other,Autre,Private land,Terres privees,0,0
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,0,0
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,0,0
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,0,0
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,0,0
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,0,0
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Other,Autre,Provincial land,Terres provinciales,0,0
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,60,60
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,20,20
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,0,0
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2012,2012,NU,Nunavut,Nunavut,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,0,0
2012,2012,NU,Nunavut,Nunavut,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2012,2012,NU,Nunavut,Nunavut,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2012,2012,NU,Nunavut,Nunavut,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2012,2012,NU,Nunavut,Nunavut,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2012,2012,NU,Nunavut,Nunavut,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2012,2012,ON,Ontario,Ontario,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,0,0
2012,2012,ON,Ontario,Ontario,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2012,2012,ON,Ontario,Ontario,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2012,2012,ON,Ontario,Ontario,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2012,2012,ON,Ontario,Ontario,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2012,2012,ON,Ontario,Ontario,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2012,2012,ON,Ontario,Ontario,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Private land,Terres privees,0,0
2012,2012,ON,Ontario,Ontario,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,0,0
